"collectionCode","catalogNumber","order","standardOrder","authority","Genus","standardGenus","family","standardFamily"
"Mammals","15301","Edentata; Pilosa","Pilosa","ITIS","MYRMECOPHAGA","Myrmecophaga","Myrmecophagidae","Myrmecophagidae"
"Mammals","32254","Edentata; Pilosa","Pilosa","ITIS","MYRMECOPHAGA","Myrmecophaga","Myrmecophagidae","Myrmecophagidae"
"Mammals","33054","Edentata; Pilosa","Pilosa","ITIS","MYRMECOPHAGA","Myrmecophaga","Myrmecophagidae","Myrmecophagidae"
"Mammals","32826","Edentata; Pilosa","Pilosa","ITIS","MYRMECOPHAGA","Myrmecophaga","Myrmecophagidae","Myrmecophagidae"
"Mammals","32338","Edentata; Pilosa","Pilosa","ITIS","MYRMECOPHAGA","Myrmecophaga","Myrmecophagidae","Myrmecophagidae"
"Mammals","32262","Edentata; Pilosa","Pilosa","ITIS","MYRMECOPHAGA","Myrmecophaga","Myrmecophagidae","Myrmecophagidae"
"Mammals","91438","Insectivora; Soricomorpha","Soricomorpha","ITIS","NEOMYS","Neomys","Soricidae","Soricidae"
"Mammals","94820","Insectivora; Soricomorpha","Soricomorpha","ITIS","NEOMYS","Neomys","Soricidae","Soricidae"
"Mammals","94819","Insectivora; Soricomorpha","Soricomorpha","ITIS","NEOMYS","Neomys","Soricidae","Soricidae"
"Mammals","3609290028","Insectivora; Soricomorpha","Soricomorpha","ITIS","NEOMYS","Neomys","Soricidae","Soricidae"
"Mammals","3609290019","Insectivora; Soricomorpha","Soricomorpha","ITIS","NEOMYS","Neomys","Soricidae","Soricidae"
"Mammals","0011160005","Insectivora; Soricomorpha","Soricomorpha","ITIS","NEOMYS","Neomys","Soricidae","Soricidae"
"Mammals","30164","Insectivora; Soricomorpha","Soricomorpha","ITIS","Neurotrichus","Neurotrichus","Talpidae","Talpidae"
"Mammals","30166","Insectivora; Soricomorpha","Soricomorpha","ITIS","Neurotrichus","Neurotrichus","Talpidae","Talpidae"
"Mammals","109744","Insectivora; Soricomorpha","Soricomorpha","ITIS","Neurotrichus","Neurotrichus","Talpidae","Talpidae"
"Mammals","109745","Insectivora; Soricomorpha","Soricomorpha","ITIS","Neurotrichus","Neurotrichus","Talpidae","Talpidae"
"Mammals","2807120002","Insectivora; Soricomorpha","Soricomorpha","ITIS","Neurotrichus","Neurotrichus","Talpidae","Talpidae"
"Mammals","20466","Insectivora; Soricomorpha","Soricomorpha","ITIS","Neurotrichus","Neurotrichus","Talpidae","Talpidae"
"Mammals","91078","Insectivora; Soricomorpha","Soricomorpha","ITIS","Neurotrichus","Neurotrichus","Talpidae","Talpidae"
"Mammals","90986","Insectivora; Soricomorpha","Soricomorpha","ITIS","Neurotrichus","Neurotrichus","Talpidae","Talpidae"
"Mammals","24603","Insectivora; Soricomorpha","Soricomorpha","ITIS","Neurotrichus","Neurotrichus","Talpidae","Talpidae"
"Mammals","24602","Insectivora; Soricomorpha","Soricomorpha","ITIS","Neurotrichus","Neurotrichus","Talpidae","Talpidae"
"Mammals","2807120001","Insectivora; Soricomorpha","Soricomorpha","ITIS","Neurotrichus","Neurotrichus","Talpidae","Talpidae"
"Mammals","30165","Insectivora; Soricomorpha","Soricomorpha","ITIS","Neurotrichus","Neurotrichus","Talpidae","Talpidae"
"Mammals","17502","Insectivora; Soricomorpha","Soricomorpha","ITIS","Neurotrichus","Neurotrichus","Talpidae","Talpidae"
"Mammals","30167","Insectivora; Soricomorpha","Soricomorpha","ITIS","Neurotrichus","Neurotrichus","Talpidae","Talpidae"
"Mammals","20463","Insectivora; Soricomorpha","Soricomorpha","ITIS","Neurotrichus","Neurotrichus","Talpidae","Talpidae"
"Mammals","20798","Insectivora; Soricomorpha","Soricomorpha","ITIS","Neurotrichus","Neurotrichus","Talpidae","Talpidae"
"Mammals","20801","Insectivora; Soricomorpha","Soricomorpha","ITIS","Neurotrichus","Neurotrichus","Talpidae","Talpidae"
"Mammals","20462","Insectivora; Soricomorpha","Soricomorpha","ITIS","Neurotrichus","Neurotrichus","Talpidae","Talpidae"
"Mammals","20802","Insectivora; Soricomorpha","Soricomorpha","ITIS","Neurotrichus","Neurotrichus","Talpidae","Talpidae"
"Mammals","20464","Insectivora; Soricomorpha","Soricomorpha","ITIS","Neurotrichus","Neurotrichus","Talpidae","Talpidae"
"Mammals","31345","Insectivora; Soricomorpha","Soricomorpha","ITIS","Neurotrichus","Neurotrichus","Talpidae","Talpidae"
"Mammals","79759","Insectivora; Soricomorpha","Soricomorpha","ITIS","Neurotrichus","Neurotrichus","Talpidae","Talpidae"
"Mammals","30137","Insectivora; Soricomorpha","Soricomorpha","ITIS","Notiosorex","Notiosorex","Soricidae","Soricidae"
"Mammals","9111010190","Marsupialia; Diprotodontia","Diprotodontia","ITIS","Onychogalea","Onychogalea","Macropodidae","Macropodidae"
"Mammals","3405090035","Insectivora; Afrosoricida","Afrosoricida","ITIS","ORYZORICTES","Oryzorictes","Tenrecidae","Tenrecidae"
"Mammals","3405090034","Insectivora; Afrosoricida","Afrosoricida","ITIS","ORYZORICTES","Oryzorictes","Tenrecidae","Tenrecidae"
"Mammals","3405090033","Insectivora; Afrosoricida","Afrosoricida","ITIS","ORYZORICTES","Oryzorictes","Tenrecidae","Tenrecidae"
"Mammals","3405090036","Insectivora; Afrosoricida","Afrosoricida","ITIS","ORYZORICTES","Oryzorictes","Tenrecidae","Tenrecidae"
"Mammals","18918","Insectivora; Soricomorpha","Soricomorpha","ITIS","Parascalops","Parascalops","Talpidae","Talpidae"
"Mammals","24650","Insectivora; Soricomorpha","Soricomorpha","ITIS","Parascalops","Parascalops","Talpidae","Talpidae"
"Mammals","80138","Insectivora; Soricomorpha","Soricomorpha","ITIS","Parascalops","Parascalops","Talpidae","Talpidae"
"Mammals","17505","Insectivora; Soricomorpha","Soricomorpha","ITIS","Parascalops","Parascalops","Talpidae","Talpidae"
"Mammals","3604130003","Insectivora; Soricomorpha","Soricomorpha","ITIS","Parascalops","Parascalops","Talpidae","Talpidae"
"Mammals","33710","Insectivora; Soricomorpha","Soricomorpha","ITIS","Parascalops","Parascalops","Talpidae","Talpidae"
"Mammals","3608110001","Insectivora; Soricomorpha","Soricomorpha","ITIS","Parascalops","Parascalops","Talpidae","Talpidae"
"Mammals","32176","Insectivora; Soricomorpha","Soricomorpha","ITIS","Parascalops","Parascalops","Talpidae","Talpidae"
"Mammals","18907","Insectivora; Soricomorpha","Soricomorpha","ITIS","Parascalops","Parascalops","Talpidae","Talpidae"
"Mammals","22026","Insectivora; Soricomorpha","Soricomorpha","ITIS","Parascalops","Parascalops","Talpidae","Talpidae"
"Mammals","83982","Insectivora; Soricomorpha","Soricomorpha","ITIS","Parascalops","Parascalops","Talpidae","Talpidae"
"Mammals","2404030005","Insectivora; Soricomorpha","Soricomorpha","ITIS","Parascalops","Parascalops","Talpidae","Talpidae"
"Mammals","88849","Insectivora; Soricomorpha","Soricomorpha","ITIS","Parascalops","Parascalops","Talpidae","Talpidae"
"Mammals","2501160011","Insectivora; Soricomorpha","Soricomorpha","ITIS","Parascalops","Parascalops","Talpidae","Talpidae"
"Mammals","2501160012","Insectivora; Soricomorpha","Soricomorpha","ITIS","Parascalops","Parascalops","Talpidae","Talpidae"
"Mammals","22206","Insectivora; Soricomorpha","Soricomorpha","ITIS","Parascalops","Parascalops","Talpidae","Talpidae"
"Mammals","10107","Insectivora; Soricomorpha","Soricomorpha","ITIS","Parascalops","Parascalops","Talpidae","Talpidae"
"Mammals","31302","Insectivora; Soricomorpha","Soricomorpha","ITIS","Parascalops","Parascalops","Talpidae","Talpidae"
"Mammals","90471","Insectivora; Soricomorpha","Soricomorpha","ITIS","Parascalops","Parascalops","Talpidae","Talpidae"
"Mammals","22904","Insectivora; Soricomorpha","Soricomorpha","ITIS","Parascalops","Parascalops","Talpidae","Talpidae"
"Mammals","3212170006","Insectivora; Soricomorpha","Soricomorpha","ITIS","Parascalops","Parascalops","Talpidae","Talpidae"
"Mammals","3403120001","Insectivora; Soricomorpha","Soricomorpha","ITIS","Parascalops","Parascalops","Talpidae","Talpidae"
"Mammals","2807130001","Insectivora; Soricomorpha","Soricomorpha","ITIS","Parascalops","Parascalops","Talpidae","Talpidae"
"Mammals","88952","Insectivora; Soricomorpha","Soricomorpha","ITIS","Parascalops","Parascalops","Talpidae","Talpidae"
"Mammals","31166","Insectivora; Soricomorpha","Soricomorpha","ITIS","Parascalops","Parascalops","Talpidae","Talpidae"
"Mammals","2404030004","Insectivora; Soricomorpha","Soricomorpha","ITIS","Parascalops","Parascalops","Talpidae","Talpidae"
"Mammals","3306200974","Insectivora; Soricomorpha","Soricomorpha","ITIS","Parascalops","Parascalops","Talpidae","Talpidae"
"Mammals","15779","Insectivora; Soricomorpha","Soricomorpha","ITIS","Parascalops","Parascalops","Talpidae","Talpidae"
"Mammals","15777","Insectivora; Soricomorpha","Soricomorpha","ITIS","Parascalops","Parascalops","Talpidae","Talpidae"
"Mammals","15778","Insectivora; Soricomorpha","Soricomorpha","ITIS","Parascalops","Parascalops","Talpidae","Talpidae"
"Mammals","22903","Insectivora; Soricomorpha","Soricomorpha","ITIS","Parascalops","Parascalops","Talpidae","Talpidae"
"Mammals","3507310027","Insectivora; Soricomorpha","Soricomorpha","ITIS","Parascalops","Parascalops","Talpidae","Talpidae"
"Mammals","25837","Insectivora; Soricomorpha","Soricomorpha","ITIS","Parascalops","Parascalops","Talpidae","Talpidae"
"Mammals","2204060001","Insectivora; Soricomorpha","Soricomorpha","ITIS","Parascalops","Parascalops","Talpidae","Talpidae"
"Mammals","3104060001","Insectivora; Soricomorpha","Soricomorpha","ITIS","Parascalops","Parascalops","Talpidae","Talpidae"
"Mammals","3412080011","Insectivora; Soricomorpha","Soricomorpha","ITIS","Parascalops","Parascalops","Talpidae","Talpidae"
"Mammals","3507310028","Insectivora; Soricomorpha","Soricomorpha","ITIS","Parascalops","Parascalops","Talpidae","Talpidae"
"Mammals","3507310030","Insectivora; Soricomorpha","Soricomorpha","ITIS","Parascalops","Parascalops","Talpidae","Talpidae"
"Mammals","3507310024","Insectivora; Soricomorpha","Soricomorpha","ITIS","Parascalops","Parascalops","Talpidae","Talpidae"
"Mammals","32174","Insectivora; Soricomorpha","Soricomorpha","ITIS","Parascalops","Parascalops","Talpidae","Talpidae"
"Mammals","3507310029","Insectivora; Soricomorpha","Soricomorpha","ITIS","Parascalops","Parascalops","Talpidae","Talpidae"
"Mammals","3507310026","Insectivora; Soricomorpha","Soricomorpha","ITIS","Parascalops","Parascalops","Talpidae","Talpidae"
"Mammals","3311110001","Insectivora; Soricomorpha","Soricomorpha","ITIS","Parascalops","Parascalops","Talpidae","Talpidae"
"Mammals","2412270001","Insectivora; Soricomorpha","Soricomorpha","ITIS","Parascalops","Parascalops","Talpidae","Talpidae"
"Mammals","2012200039","Insectivora; Soricomorpha","Soricomorpha","ITIS","Parascalops","Parascalops","Talpidae","Talpidae"
"Mammals","2012200038","Insectivora; Soricomorpha","Soricomorpha","ITIS","Parascalops","Parascalops","Talpidae","Talpidae"
"Mammals","3408290031","Insectivora; Soricomorpha","Soricomorpha","ITIS","Parascalops","Parascalops","Talpidae","Talpidae"
"Mammals","15780","Insectivora; Soricomorpha","Soricomorpha","ITIS","Parascalops","Parascalops","Talpidae","Talpidae"
"Mammals","84090","Insectivora; Soricomorpha","Soricomorpha","ITIS","Parascalops","Parascalops","Talpidae","Talpidae"
"Mammals","31316","Insectivora; Soricomorpha","Soricomorpha","ITIS","Parascalops","Parascalops","Talpidae","Talpidae"
"Mammals","94421","Insectivora; Soricomorpha","Soricomorpha","ITIS","Parascalops","Parascalops","Talpidae","Talpidae"
"Mammals","87300","Insectivora; Soricomorpha","Soricomorpha","ITIS","Parascalops","Parascalops","Talpidae","Talpidae"
"Mammals","9111010017","Insectivora; Soricomorpha","Soricomorpha","ITIS","Parascalops","Parascalops","Talpidae","Talpidae"
"Mammals","24611","Insectivora; Soricomorpha","Soricomorpha","ITIS","Parascalops","Parascalops","Talpidae","Talpidae"
"Mammals","17527","Insectivora; Soricomorpha","Soricomorpha","ITIS","Parascalops","Parascalops","Talpidae","Talpidae"
"Mammals","17526","Insectivora; Soricomorpha","Soricomorpha","ITIS","Parascalops","Parascalops","Talpidae","Talpidae"
"Mammals","17525","Insectivora; Soricomorpha","Soricomorpha","ITIS","Parascalops","Parascalops","Talpidae","Talpidae"
"Mammals","17523","Insectivora; Soricomorpha","Soricomorpha","ITIS","Parascalops","Parascalops","Talpidae","Talpidae"
"Mammals","24644","Insectivora; Soricomorpha","Soricomorpha","ITIS","Parascalops","Parascalops","Talpidae","Talpidae"
"Mammals","17521","Insectivora; Soricomorpha","Soricomorpha","ITIS","Parascalops","Parascalops","Talpidae","Talpidae"
"Mammals","16210","Insectivora; Soricomorpha","Soricomorpha","ITIS","Parascalops","Parascalops","Talpidae","Talpidae"
"Mammals","91391","Insectivora; Soricomorpha","Soricomorpha","ITIS","Parascalops","Parascalops","Talpidae","Talpidae"
"Mammals","19609","Insectivora; Soricomorpha","Soricomorpha","ITIS","Parascalops","Parascalops","Talpidae","Talpidae"
"Mammals","11326","Insectivora; Soricomorpha","Soricomorpha","ITIS","Parascalops","Parascalops","Talpidae","Talpidae"
"Mammals","16201","Insectivora; Soricomorpha","Soricomorpha","ITIS","Parascalops","Parascalops","Talpidae","Talpidae"
"Mammals","24630","Insectivora; Soricomorpha","Soricomorpha","ITIS","Parascalops","Parascalops","Talpidae","Talpidae"
"Mammals","16199","Insectivora; Soricomorpha","Soricomorpha","ITIS","Parascalops","Parascalops","Talpidae","Talpidae"
"Mammals","24604","Insectivora; Soricomorpha","Soricomorpha","ITIS","Parascalops","Parascalops","Talpidae","Talpidae"
"Mammals","17530","Insectivora; Soricomorpha","Soricomorpha","ITIS","Parascalops","Parascalops","Talpidae","Talpidae"
"Mammals","17531","Insectivora; Soricomorpha","Soricomorpha","ITIS","Parascalops","Parascalops","Talpidae","Talpidae"
"Mammals","24626","Insectivora; Soricomorpha","Soricomorpha","ITIS","Parascalops","Parascalops","Talpidae","Talpidae"
"Mammals","17524","Insectivora; Soricomorpha","Soricomorpha","ITIS","Parascalops","Parascalops","Talpidae","Talpidae"
"Mammals","24637","Insectivora; Soricomorpha","Soricomorpha","ITIS","Parascalops","Parascalops","Talpidae","Talpidae"
"Mammals","17529","Insectivora; Soricomorpha","Soricomorpha","ITIS","Parascalops","Parascalops","Talpidae","Talpidae"
"Mammals","17522","Insectivora; Soricomorpha","Soricomorpha","ITIS","Parascalops","Parascalops","Talpidae","Talpidae"
"Mammals","24609","Insectivora; Soricomorpha","Soricomorpha","ITIS","Parascalops","Parascalops","Talpidae","Talpidae"
"Mammals","85428","Insectivora; Soricomorpha","Soricomorpha","ITIS","Parascalops","Parascalops","Talpidae","Talpidae"
"Mammals","24607","Insectivora; Soricomorpha","Soricomorpha","ITIS","Parascalops","Parascalops","Talpidae","Talpidae"
"Mammals","24608","Insectivora; Soricomorpha","Soricomorpha","ITIS","Parascalops","Parascalops","Talpidae","Talpidae"
"Mammals","24606","Insectivora; Soricomorpha","Soricomorpha","ITIS","Parascalops","Parascalops","Talpidae","Talpidae"
"Mammals","24638","Insectivora; Soricomorpha","Soricomorpha","ITIS","Parascalops","Parascalops","Talpidae","Talpidae"
"Mammals","17528","Insectivora; Soricomorpha","Soricomorpha","ITIS","Parascalops","Parascalops","Talpidae","Talpidae"
"Mammals","24636","Insectivora; Soricomorpha","Soricomorpha","ITIS","Parascalops","Parascalops","Talpidae","Talpidae"
"Mammals","24605","Insectivora; Soricomorpha","Soricomorpha","ITIS","Parascalops","Parascalops","Talpidae","Talpidae"
"Mammals","17514","Insectivora; Soricomorpha","Soricomorpha","ITIS","Parascalops","Parascalops","Talpidae","Talpidae"
"Mammals","3001190001","Insectivora; Soricomorpha","Soricomorpha","ITIS","Parascalops","Parascalops","Talpidae","Talpidae"
"Mammals","17508","Insectivora; Soricomorpha","Soricomorpha","ITIS","Parascalops","Parascalops","Talpidae","Talpidae"
"Mammals","16205","Insectivora; Soricomorpha","Soricomorpha","ITIS","Parascalops","Parascalops","Talpidae","Talpidae"
"Mammals","92554","Insectivora; Soricomorpha","Soricomorpha","ITIS","Parascalops","Parascalops","Talpidae","Talpidae"
"Mammals","16204","Insectivora; Soricomorpha","Soricomorpha","ITIS","Parascalops","Parascalops","Talpidae","Talpidae"
"Mammals","16198","Insectivora; Soricomorpha","Soricomorpha","ITIS","Parascalops","Parascalops","Talpidae","Talpidae"
"Mammals","16203","Insectivora; Soricomorpha","Soricomorpha","ITIS","Parascalops","Parascalops","Talpidae","Talpidae"
"Mammals","17511","Insectivora; Soricomorpha","Soricomorpha","ITIS","Parascalops","Parascalops","Talpidae","Talpidae"
"Mammals","16206","Insectivora; Soricomorpha","Soricomorpha","ITIS","Parascalops","Parascalops","Talpidae","Talpidae"
"Mammals","17512","Insectivora; Soricomorpha","Soricomorpha","ITIS","Parascalops","Parascalops","Talpidae","Talpidae"
"Mammals","16207","Insectivora; Soricomorpha","Soricomorpha","ITIS","Parascalops","Parascalops","Talpidae","Talpidae"
"Mammals","17516","Insectivora; Soricomorpha","Soricomorpha","ITIS","Parascalops","Parascalops","Talpidae","Talpidae"
"Mammals","17518","Insectivora; Soricomorpha","Soricomorpha","ITIS","Parascalops","Parascalops","Talpidae","Talpidae"
"Mammals","17507","Insectivora; Soricomorpha","Soricomorpha","ITIS","Parascalops","Parascalops","Talpidae","Talpidae"
"Mammals","24620","Insectivora; Soricomorpha","Soricomorpha","ITIS","Parascalops","Parascalops","Talpidae","Talpidae"
"Mammals","3101150009","Insectivora; Soricomorpha","Soricomorpha","ITIS","Parascalops","Parascalops","Talpidae","Talpidae"
"Mammals","3101150007","Insectivora; Soricomorpha","Soricomorpha","ITIS","Parascalops","Parascalops","Talpidae","Talpidae"
"Mammals","24629","Insectivora; Soricomorpha","Soricomorpha","ITIS","Parascalops","Parascalops","Talpidae","Talpidae"
"Mammals","17510","Insectivora; Soricomorpha","Soricomorpha","ITIS","Parascalops","Parascalops","Talpidae","Talpidae"
"Mammals","16208","Insectivora; Soricomorpha","Soricomorpha","ITIS","Parascalops","Parascalops","Talpidae","Talpidae"
"Mammals","3403130002","Insectivora; Soricomorpha","Soricomorpha","ITIS","Parascalops","Parascalops","Talpidae","Talpidae"
"Mammals","91392","Insectivora; Soricomorpha","Soricomorpha","ITIS","Parascalops","Parascalops","Talpidae","Talpidae"
"Mammals","17513","Insectivora; Soricomorpha","Soricomorpha","ITIS","Parascalops","Parascalops","Talpidae","Talpidae"
"Mammals","73311","Insectivora; Soricomorpha","Soricomorpha","ITIS","Parascalops","Parascalops","Talpidae","Talpidae"
"Mammals","96892","Insectivora; Soricomorpha","Soricomorpha","ITIS","Parascalops","Parascalops","Talpidae","Talpidae"
"Mammals","32748","Insectivora; Soricomorpha","Soricomorpha","ITIS","Parascalops","Parascalops","Talpidae","Talpidae"
"Mammals","32749","Insectivora; Soricomorpha","Soricomorpha","ITIS","Parascalops","Parascalops","Talpidae","Talpidae"
"Mammals","32636","Insectivora; Soricomorpha","Soricomorpha","ITIS","Parascalops","Parascalops","Talpidae","Talpidae"
"Mammals","16202","Insectivora; Soricomorpha","Soricomorpha","ITIS","Parascalops","Parascalops","Talpidae","Talpidae"
"Mammals","24622","Insectivora; Soricomorpha","Soricomorpha","ITIS","Parascalops","Parascalops","Talpidae","Talpidae"
"Mammals","17503","Insectivora; Soricomorpha","Soricomorpha","ITIS","Parascalops","Parascalops","Talpidae","Talpidae"
